"","pid","w1_nc_outcome","w1_nc_intrv_c","w1_nc_intrv_d","w1_nc_intrv_m","w1_nc_intrv_y","w1_nc_duration","w1_nc_dob_m","w1_nc_dob_y","w1_nc_gen","w1_nc_popgrp","w1_nc_popgrp_o","w1_nc_edschgrd","w1_nc_edter","w1_nc_prov","w1_nc_moveprov","w1_nc_lvbfprov","w1_nc_lvdurprov","w1_nc_moveres_apr","w1_nc_moveres_may","w1_nc_dwltyp","w1_nc_nopres","w1_nc_no60res","w1_nc_nou18res","w1_nc_nou7res","w1_nc_nocld","w1_nc_watsrc","w1_nc_watwsh","w1_nc_enrgelec","w1_nc_em_feb","w1_nc_emany_feb","w1_nc_ems_feb","w1_nc_emdays_feb","w1_nc_emhrs_feb","w1_nc_eminc_feb","w1_nc_eminc_feb_brac","w1_nc_em_apr","w1_nc_emany_apr","w1_nc_ems_apr","w1_nc_emreturn","w1_nc_emabs_apr","w1_nc_emabs_apr_o","w1_nc_emtyp","w1_nc_emwnt","w1_nc_noemdc","w1_nc_noemex","w1_nc_noemex_o","w1_nc_emwrk_isco_c","w1_nc_emdays_apr","w1_nc_emhrs_apr","w1_nc_empay_freq","w1_nc_emdayinc_apr","w1_nc_emwkinc_apr","w1_nc_emwkinc_apr_brac","w1_nc_em2wksinc_apr","w1_nc_em2wksinc_apr_brac","w1_nc_eminc_apr","w1_nc_eminc_apr_brac","w1_nc_emcontr","w1_nc_eminc_ters","w1_nc_emswrk_isco_c","w1_nc_embusdays_apr","w1_nc_embushrs_apr","w1_nc_emsvat","w1_nc_emsinc_apr","w1_nc_emsinc_apr_brac","w1_nc_emsnumemp_feb","w1_nc_emsnumemp_feb_2","w1_nc_emsnumemp","w1_nc_emsnumemp_2","w1_nc_emspaysal","w1_nc_emscls","w1_nc_unems","w1_nc_unemdc","w1_nc_unemwrk_isco_c","w1_nc_uneminc_uif","w1_nc_hhincchld","w1_nc_incchld","w1_nc_hhincgovpen","w1_nc_incgovpen","w1_nc_incgov","w1_nc_incgovtyp1","w1_nc_incgovtyp2","w1_nc_incgovtyp3","w1_nc_incgovtyp_o","w1_nc_hhincsrc1","w1_nc_hhincsrc2","w1_nc_hhincsrc3","w1_nc_hhincsrc_o","w1_nc_hhincdec1","w1_nc_hhincdec2","w1_nc_hhincdec3","w1_nc_hhincdec_o","w1_nc_hhinc","w1_nc_hhincchng","w1_nc_hhfdyn","w1_nc_fdayn","w1_nc_fdaskp","w1_nc_fdcyn","w1_nc_fdcskp","w1_nc_chldcr","w1_nc_chldcr_v","w1_nc_hhcsch","w1_nc_edcbook","w1_nc_edctv","w1_nc_edcrad","w1_nc_edccon","w1_nc_suppgov","w1_nc_suppngo","w1_nc_suppcom","w1_nc_cvrsk","w1_nc_cvhhtest","w1_nc_cvtest","w1_nc_cvrslt","w1_nc_cvsypt1","w1_nc_cvsypt2","w1_nc_cvsypt3","w1_nc_cvsypt4","w1_nc_cvsypt5","w1_nc_cvsypt6","w1_nc_cvsypt7","w1_nc_cvsypt8","w1_nc_cvsypt_o","w1_nc_cvavd","w1_nc_cvbeh","w1_nc_cvbehtyp1","w1_nc_cvbehtyp2","w1_nc_cvbehtyp3","w1_nc_cvbehtyp4","w1_nc_cvbehtyp5","w1_nc_cvbehtyp6","w1_nc_cvbehtyp7","w1_nc_cvbehtyp_o","w1_nc_cvinfo1","w1_nc_cvinfo2","w1_nc_cvinfo3","w1_nc_cvinfo4","w1_nc_cvinfo5","w1_nc_cvinfo6","w1_nc_cvinfo7","w1_nc_cvinfo_o","w1_nc_hlcur","w1_nc_hl4y","w1_nc_hl4br","w1_nc_hl4syp","w1_nc_hl4vis","w1_nc_hlcon","w1_nc_hlcontyp","w1_nc_hlcontyp_o","w1_nc_hlnocon1","w1_nc_hlnocon2","w1_nc_hlnocon3","w1_nc_hlnocon_o","w1_nc_hlmed","w1_nc_hlmedtyp","w1_nc_hlmedtyp_o","w1_nc_hlser","w1_nc_hlmedaid","w1_nc_intres","w1_nc_intlng1","w1_nc_intlng2","w1_nc_intlng3","w1_nc_intlng4","w1_nc_intlng5","w1_nc_intlng6","w1_nc_intlng7","w1_nc_intlng8","w1_nc_intlng9","w1_nc_intlng10","w1_nc_intlng11"
"2799",319008,1,669,16,6,2020,23.05,7,1959,2,1,"",10,1,2,2,NA,NA,2,2,2,4,2,1,1,2,1,1,1,2,2,3,NA,NA,NA,NA,2,2,3,2,NA,"",NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,NA,2,NA,1,2,NA,NA,"",5,NA,NA,"Pension",5,NA,NA,"Pension",17000,2,1,1,4,1,2,1,3,0,2,2,2,2,2,2,2,-9,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,"",-9,1,1,2,7,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"",3,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2800",319017,1,631,15,5,2020,29.02,6,1978,1,1,"",11,2,2,2,NA,NA,2,1,1,4,0,2,1,3,1,1,1,1,NA,NA,5,8,5000,NA,2,2,3,1,1,"",1,NA,NA,NA,"",9,-8,NA,4,NA,NA,NA,NA,NA,-8,-8,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,2,NA,NA,NA,"",1,3,NA,"",7,NA,NA,"",6480,2,2,2,NA,2,NA,2,NA,2,1,1,2,2,2,2,1,1,1,1,3,5,9,NA,NA,NA,NA,NA,NA,"",2,1,1,NA,NA,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"",2,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2801",319018,1,669,11,6,2020,23.48,3,1975,2,1,"",4,NA,2,2,NA,NA,2,2,1,6,0,2,1,3,1,1,1,1,NA,NA,5,6,24084,NA,2,2,3,2,NA,"",NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,9,1,2,NA,0,NA,2,NA,NA,NA,"",1,NA,NA,"",1,NA,NA,"",4200,1,1,2,NA,2,NA,2,NA,2,1,1,2,1,2,1,2,1,1,1,2,1,4,9,NA,NA,NA,NA,NA,"",1,1,1,4,7,NA,NA,NA,NA,"",2,4,NA,NA,NA,NA,NA,"",3,1,2,2,1,1,2,"",NA,NA,NA,"",1,2,"",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2802",319021,1,669,23,6,2020,21.28,3,1969,2,1,"",8,NA,2,2,NA,NA,2,2,1,6,1,3,1,2,1,1,1,1,NA,NA,5,8,2000,NA,2,2,3,1,1,"",2,NA,NA,NA,"",9,0,0,4,NA,NA,NA,NA,NA,1500,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,NA,NA,"",3,NA,NA,"",1,NA,NA,"",3000,1,2,2,NA,2,NA,1,4,2,2,2,2,2,2,2,2,-9,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",-9,1,1,4,NA,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"",4,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2803",319022,1,670,10,6,2020,33.08,12,1963,2,1,"",4,NA,2,2,NA,NA,1,2,1,5,0,0,NA,3,1,1,1,1,NA,NA,2,8,1900,NA,2,2,2,NA,NA,"",1,NA,NA,NA,"",9,0,0,4,NA,NA,NA,NA,NA,1900,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2,NA,NA,NA,"",1,NA,NA,"",1,NA,NA,"",1900,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,"",2,1,1,7,NA,NA,NA,NA,NA,"",8,NA,NA,NA,NA,NA,NA,"Believe In God",3,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,2,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2804",319023,1,669,19,6,2020,28.85,4,1967,1,1,"",5,NA,2,2,NA,NA,2,2,3,1,0,NA,NA,4,1,1,1,2,2,3,NA,NA,NA,NA,2,2,3,2,NA,"",NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,2,0,NA,0,NA,2,NA,NA,NA,"",2,NA,NA,"",1,NA,NA,"",400,1,1,2,NA,2,NA,1,4,2,1,1,1,1,2,2,2,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,"",1,1,1,NA,NA,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"",2,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2805",319027,1,649,22,5,2020,17.23,4,1974,1,2,"",12,1,2,2,NA,NA,2,2,1,5,0,2,1,3,1,1,1,1,NA,NA,4,12,14000,NA,1,NA,NA,NA,NA,"",1,NA,NA,NA,"",3,4,12,4,NA,NA,NA,NA,NA,14000,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2,NA,NA,NA,"",1,NA,NA,"",7,NA,NA,"",28000,2,2,2,NA,2,NA,2,NA,2,1,2,2,1,2,2,2,1,1,1,2,2,5,7,NA,NA,NA,NA,NA,"",1,1,1,7,NA,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"",2,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,2,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2806",319039,1,618,8,6,2020,13.62,11,1961,1,2,"",10,2,1,2,NA,NA,2,2,1,4,0,2,0,3,1,1,1,2,2,3,NA,NA,NA,NA,2,2,3,2,NA,"",NA,2,-9,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,1,3,NA,NA,"",1,NA,NA,"",7,NA,NA,"",6000,2,1,2,NA,2,NA,1,1,2,1,2,1,1,2,2,2,2,2,NA,NA,-9,NA,NA,NA,NA,NA,NA,NA,"",2,2,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"",5,2,2,2,1,1,1,"",NA,NA,NA,"",2,NA,"",1,1,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2807",319044,1,630,26,5,2020,25.02,11,1983,2,1,"",11,1,2,2,NA,NA,2,2,3,2,0,1,0,1,1,1,1,1,NA,NA,2,7,740,NA,2,2,3,2,NA,"",NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,9,2,2,NA,0,NA,2,NA,NA,NA,"",1,3,NA,"",7,NA,NA,"",740,2,2,2,NA,2,NA,1,3,2,1,1,1,2,2,2,2,2,1,1,3,2,9,NA,NA,NA,NA,NA,NA,"",1,1,2,NA,NA,NA,NA,NA,NA,"",1,2,NA,NA,NA,NA,NA,"",1,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",1,2,3,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2808",319066,1,631,22,5,2020,20.08,3,1979,1,1,"",11,2,1,2,NA,NA,2,2,1,1,0,NA,NA,4,1,1,1,1,NA,NA,4,4,2400,NA,2,2,3,2,NA,"",NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,9,2,0,NA,0,NA,2,NA,NA,NA,"",1,NA,NA,"",1,NA,NA,"",0,1,2,2,NA,-8,NA,2,NA,0,-8,-8,-8,-8,2,2,1,2,2,NA,NA,-9,NA,NA,NA,NA,NA,NA,NA,"",-9,1,1,4,NA,NA,NA,NA,NA,"",2,8,NA,NA,NA,NA,NA,"Work Place",2,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2809",319084,1,669,11,6,2020,25.23,2,1955,1,1,"",3,NA,2,2,NA,NA,2,2,2,4,1,0,NA,3,2,1,1,1,NA,NA,0,0,-9,2,1,NA,NA,NA,NA,"",3,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,3,2,0,NA,1,0,1,NA,NA,1,NA,NA,NA,NA,0,NA,1,NA,1,2,NA,NA,"",2,3,NA,"",3,NA,NA,"",2110,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,NA,NA,2,9,NA,NA,NA,NA,NA,NA,"",1,2,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"",2,2,2,2,1,1,2,"",NA,NA,NA,"",1,2,"",1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2810",319086,1,669,24,6,2020,23.77,10,1954,2,1,"",0,NA,2,2,NA,NA,2,2,3,6,2,2,0,3,1,1,1,2,2,3,NA,NA,NA,NA,2,2,3,-9,NA,"",NA,2,5,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,1,2,NA,NA,"",3,NA,NA,"",6,NA,NA,"",2000,2,1,1,2,1,2,2,NA,4,1,1,1,2,2,2,2,-9,2,NA,NA,-9,NA,NA,NA,NA,NA,NA,NA,"",1,2,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"",2,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2811",319092,1,663,25,6,2020,14.4,9,1983,2,2,"",12,2,1,2,NA,NA,2,2,1,3,0,1,1,3,1,1,1,1,NA,NA,5,8,900,NA,1,NA,NA,NA,NA,"",1,NA,NA,NA,"",5,5,9,2,NA,700,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2,NA,NA,NA,"",1,NA,NA,"",1,NA,NA,"",2500,1,2,2,NA,2,NA,1,2,1,1,1,1,2,2,2,1,2,2,NA,NA,2,4,5,NA,NA,NA,NA,NA,"",1,1,1,3,4,9,NA,NA,NA,"",3,NA,NA,NA,NA,NA,NA,"",3,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,2,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2812",319105,1,618,22,5,2020,15.97,3,1988,2,1,"",11,2,2,2,NA,NA,2,2,1,6,1,3,1,3,1,1,1,2,2,3,NA,NA,NA,NA,2,2,3,2,NA,"",NA,2,4,8,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,NA,2,NA,NA,NA,"",6,NA,NA,"",7,NA,NA,"",1000,-9,1,1,4,1,4,1,4,2,1,1,1,2,2,2,2,2,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",1,1,7,NA,NA,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"",3,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,2,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2813",319116,1,624,5,6,2020,27.63,7,1986,1,1,"",11,2,2,2,NA,NA,2,2,1,9,0,3,2,3,1,1,1,2,1,NA,5,8,700,NA,2,2,3,2,NA,"",NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,9,2,3,NA,0,NA,2,NA,NA,NA,"",3,NA,NA,"",7,NA,NA,"",-9,2,1,2,NA,2,NA,1,4,2,1,1,1,1,2,2,2,2,1,2,NA,1,2,4,NA,NA,NA,NA,NA,"",1,1,3,4,9,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"",3,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,2,3,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2814",319120,1,640,13,6,2020,37.43,12,1986,1,1,"",12,2,2,2,NA,NA,2,2,3,1,0,NA,NA,4,1,2,1,1,NA,NA,5,8,7000,NA,2,2,3,1,1,"",1,NA,NA,NA,"",8,0,0,4,NA,NA,NA,NA,NA,7300,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2,NA,NA,NA,"",1,NA,NA,"",1,NA,NA,"",3600,2,2,2,NA,2,NA,2,NA,0,2,2,2,2,2,2,2,1,2,NA,NA,1,4,NA,NA,NA,NA,NA,NA,"",1,1,4,10,11,NA,NA,NA,NA,"",1,2,NA,NA,NA,NA,NA,"",3,1,1,2,2,2,NA,"",10,NA,NA,"Not Sick",1,2,"",2,2,1,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2815",319124,1,601,25,6,2020,20.02,6,1984,1,1,"",11,2,2,2,NA,NA,2,2,3,4,0,2,1,3,2,1,1,1,NA,NA,5,8,3500,NA,1,NA,NA,NA,NA,"",1,NA,NA,NA,"",7,5,8,4,NA,NA,NA,NA,NA,5000,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,2,NA,NA,NA,"",1,NA,NA,"",1,NA,NA,"",5000,1,2,1,3,2,NA,2,NA,2,1,2,2,2,1,1,2,1,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,"",1,1,7,NA,NA,NA,NA,NA,NA,"",7,NA,NA,NA,NA,NA,NA,"",5,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2816",319125,1,640,25,6,2020,21.05,11,1980,2,1,"",11,2,2,2,NA,NA,2,2,1,6,0,3,1,3,1,1,1,1,NA,NA,5,8,3000,NA,2,2,3,1,1,"",1,NA,NA,NA,"",3,0,0,2,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,2,NA,NA,NA,"",1,3,NA,"",1,NA,NA,"",3000,1,1,2,NA,2,NA,1,4,2,1,1,1,1,2,2,2,-9,1,2,NA,1,2,9,10,NA,NA,NA,NA,"",1,1,1,9,11,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"",3,1,2,2,2,2,NA,"",10,NA,NA,"Went To Chermest",2,NA,"",2,2,1,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2817",319127,1,631,2,6,2020,16.63,8,1986,2,1,"",10,2,2,2,NA,NA,2,2,1,7,1,2,1,3,1,1,1,2,2,3,NA,NA,NA,NA,2,2,3,2,NA,"",NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,NA,NA,1,NA,0,NA,2,NA,NA,NA,"",3,NA,NA,"",7,NA,NA,"",1600,-9,1,1,5,2,NA,1,4,2,1,1,1,2,2,2,2,1,2,NA,NA,1,5,9,10,NA,NA,NA,NA,"",1,1,7,NA,NA,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"",4,1,2,2,2,2,NA,"",10,NA,NA,"I Made My Own Mixture Of Medicine",2,NA,"",2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2818",319135,1,607,11,6,2020,12,12,1986,1,1,"",11,2,2,2,NA,NA,2,2,1,8,1,0,NA,3,1,1,1,1,NA,NA,4,7,4200,NA,2,2,3,1,1,"",1,NA,NA,NA,"",5,0,0,3,NA,NA,NA,4200,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,NA,2,NA,NA,NA,"",1,3,NA,"",3,NA,NA,"",1200,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,2,9,NA,NA,NA,NA,NA,NA,"",1,1,3,4,7,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"",4,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2819",319136,1,605,23,6,2020,16.07,12,1958,2,1,"",8,NA,2,2,NA,NA,2,2,1,4,1,2,1,3,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,1,2,NA,NA,"",3,NA,NA,"",7,NA,NA,"",-9,2,1,1,4,1,4,1,4,2,1,1,2,2,2,2,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,"",1,1,1,4,9,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"",5,2,1,2,2,1,3,"",NA,NA,NA,"",1,3,"",2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2820",319137,1,607,14,5,2020,14.73,9,1978,2,1,"",11,2,2,2,NA,NA,2,2,1,6,0,4,2,3,1,1,1,2,2,3,NA,NA,NA,NA,2,2,3,2,NA,"",NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,9,2,0,NA,0,NA,2,NA,NA,NA,"",5,NA,NA,"Small Jobs",7,NA,NA,"",150,2,1,1,5,1,5,1,4,3,1,1,1,2,2,2,2,-9,1,2,NA,1,2,3,NA,NA,NA,NA,NA,"",1,1,1,4,NA,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"",4,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2821",319152,1,601,4,6,2020,20.6,7,1955,2,1,"",1,NA,2,2,NA,NA,2,2,1,5,2,2,2,3,1,1,1,2,2,2,-8,NA,-8,-8,2,2,2,NA,NA,"",-8,NA,NA,NA,"",6,-8,NA,4,NA,NA,NA,NA,NA,500,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,NA,NA,"",3,NA,NA,"",3,NA,NA,"",1800,2,1,1,2,1,2,1,2,0,-8,-8,-8,-8,1,1,1,-9,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",1,1,1,NA,NA,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"",2,2,2,2,1,1,3,"",NA,NA,NA,"",1,3,"",1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2822",319159,1,601,2,6,2020,21.8,1,1950,2,1,"",7,NA,1,2,NA,NA,2,2,1,5,1,3,1,3,1,1,1,2,1,NA,-8,NA,2000,NA,2,2,3,1,3,"",2,NA,NA,NA,"",9,-8,NA,4,NA,NA,NA,NA,NA,2000,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,1,2,NA,NA,"",3,NA,NA,"",3,NA,NA,"",2000,2,1,1,2,1,2,1,4,3,1,1,1,1,1,1,1,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,"",1,1,1,NA,NA,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"",5,1,1,1,1,1,3,"",NA,NA,NA,"",1,3,"",1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2823",319162,1,607,25,5,2020,11.83,10,1960,2,1,"",12,1,2,2,NA,NA,2,2,1,2,1,0,NA,3,1,1,1,1,NA,NA,4,14,11000,NA,1,NA,NA,NA,NA,"",1,NA,NA,NA,"",2,5,14,4,NA,NA,NA,NA,NA,11000,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2,NA,NA,NA,"",1,NA,NA,"",1,NA,NA,"",11000,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,2,4,5,NA,NA,NA,NA,NA,"",1,1,1,8,NA,NA,NA,NA,NA,"Eating Healthy",7,NA,NA,NA,NA,NA,NA,"",2,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2824",319166,1,618,22,5,2020,12.78,4,1952,1,4,"",12,2,1,2,NA,NA,2,1,1,1,1,NA,NA,4,1,1,1,2,2,3,NA,NA,NA,NA,2,2,3,2,NA,"",NA,2,4,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,2,NA,NA,NA,"",3,NA,NA,"",7,NA,NA,"",13000,2,2,2,NA,2,NA,2,NA,0,2,2,2,2,2,2,2,-9,2,NA,NA,2,5,7,NA,NA,NA,NA,NA,"",1,1,7,NA,NA,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,"",2,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,1,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2825",319174,1,600,15,6,2020,21.12,5,1985,2,1,"",12,1,2,2,NA,NA,1,1,1,3,0,2,1,3,1,1,1,2,2,1,5,5,2000,NA,2,2,3,2,NA,"",NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,2,NA,0,NA,2,NA,NA,NA,"",1,NA,NA,"",1,NA,NA,"",3000,1,2,2,NA,2,NA,1,4,2,1,1,1,1,2,2,2,1,2,NA,NA,2,5,NA,NA,NA,NA,NA,NA,"",1,1,1,10,NA,NA,NA,NA,NA,"",1,5,NA,NA,NA,NA,NA,"",2,2,2,2,2,NA,NA,"",NA,NA,NA,"",2,NA,"",2,2,3,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
